ID,day,school,gender,male,eduYear,fLitComp,fLitBorr,fLitInfl,fLitDebt,fLitLoan,fLitDive,fLitFore,fLitLiqu,fLitInsu,fLitHrhr,fLitCompScore,fLitBorrScore,fLitInflScore,fLitDebtScore,fLitLoanScore,fLitDiveScore,fLitForeScore,fLitLiquScore,fLitInsuScore,fLitHrhrScore,score03,expScore03,overconfScore03,score10,expScore10,overconfScore10,fBehInve,fBehInfo,fBehInsu,fBehGameChgRank,fBehGameChgAmou,prefDiscNowS,prefDisc1MoS,prefDiscNowL,prefDisc1MoL,prefRiskAver,prefLossAver,gChgRsnSale,gChgRsnComp,gChgRsnEnjo,gChgRsnSpee,gChgRsnComf,gChgRsnLimi,gChgRsnChar,gChgRsnSupp
5156,20181211,20181211,1,1,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,0,,,,0,1,,,1,1,0,0,0,0,0,0,0,0
5157,20181211,20181211,1,1,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,1,,0,0,0,1,,,1,0,0,0,0,0,0,0,0,0
5158,20181211,20181211,2,0,8,2,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,1,,3,2000,1,1,,,0,0,0,0,0,1,1,1,1,0
5159,20181211,20181211,2,0,8,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5160,20181211,20181211,2,0,8,3,,,,,2,,,,1,0,,,,,0,,,,1,1,1,0,,,,1,1,,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0
5161,20181211,20181211,2,0,8,3,,,,,1,,,,1,0,,,,,1,,,,1,2,0,-2,,,,0,0,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5162,20181211,20181211,2,0,8,2,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5163,20181211,20181211,2,0,8,4,,,,,1,,,,3,0,,,,,1,,,,0,1,0,-1,,,,1,0,,0,0,0,1,,,1,1,0,0,0,0,0,0,0,0
5164,20181211,20181211,2,0,8,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5165,20181211,20181211,2,0,8,3,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,2,1,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5166,20181211,20181211,2,0,8,1,,,,,3,,,,1,1,,,,,0,,,,1,2,0,-2,,,,0,0,,0,0,0,1,,,1,1,0,0,0,0,0,0,0,0
5167,20181211,20181211,2,0,8,1,,,,,2,,,,1,1,,,,,0,,,,1,2,3,1,,,,0,1,,1,250,0,0,,,1,1,1,0,1,0,0,0,0,0
5168,20181211,20181211,2,0,8,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,0,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5169,20181211,20181211,2,0,8,1,,,,,3,,,,3,1,,,,,0,,,,0,1,0,-1,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5170,20181211,20181211,1,1,8,3,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5171,20181211,20181211,1,1,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,0,0,,3,2000,1,1,,,0,0,1,1,0,1,1,1,0,0
5172,20181211,20181211,1,1,8,1,,,,,3,,,,3,1,,,,,0,,,,0,1,1,0,,,,0,0,,3,2000,0,1,,,1,1,1,0,0,0,0,0,0,0
5173,20181211,20181211,1,1,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,0,0,,1,250,0,0,,,0,0,0,0,1,0,1,0,1,0
5174,20181211,20181211,1,1,8,1,,,,,2,,,,1,1,,,,,0,,,,1,2,2,0,,,,2,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5175,20181211,20181211,1,1,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5176,20181211,20181211,2,0,8,4,,,,,1,,,,1,0,,,,,1,,,,1,2,0,-2,,,,2,0,,0,0,1,1,,,1,0,0,0,0,0,0,0,0,0
5177,20181211,20181211,2,0,8,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,0,,0,0,1,0,,,1,1,0,0,0,0,0,0,0,0
5178,20181211,20181211,2,0,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,0,-3,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5179,20181211,20181211,1,1,8,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,2,1,,4,4000,0,0,,,0,1,1,0,0,0,0,1,1,0
5180,20181211,20181211,1,1,8,1,,,,,3,,,,3,1,,,,,0,,,,0,1,1,0,,,,0,1,,3,2000,1,1,,,0,0,1,0,0,0,0,0,0,0
5181,20181211,20181211,1,1,8,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,0,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5182,20181211,20181211,2,0,8,2,,,,,1,,,,3,0,,,,,1,,,,0,1,2,1,,,,2,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5183,20181211,20181211,2,0,8,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,1,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5184,20181211,20181211,2,0,8,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,1,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5185,20181211,20181211,2,0,8,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,1,,3,2000,1,1,,,0,1,1,0,0,0,0,0,0,0
5186,20181211,20181211,2,0,8,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,0,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5187,20181211,20181211,2,0,8,4,,,,,1,,,,1,0,,,,,1,,,,1,2,0,-2,,,,2,0,,1,250,1,0,,,1,1,0,0,1,0,0,0,0,1
5188,20181211,20181211,1,1,7,3,,,,,2,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,0,,1,250,0,0,,,1,1,0,0,1,0,0,0,0,1
5189,20181211,20181211,1,1,7,1,,,,,3,,,,3,1,,,,,0,,,,0,1,1,0,,,,1,1,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5190,20181211,20181211,1,1,7,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,1,0,,0,0,0,1,,,0,1,0,0,0,0,0,0,0,0
5191,20181211,20181211,1,1,7,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,2,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5192,20181211,20181211,1,1,7,1,,,,,3,,,,3,1,,,,,0,,,,0,1,1,0,,,,2,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5193,20181211,20181211,1,1,7,4,,,,,1,,,,1,0,,,,,1,,,,1,2,2,0,,,,3,1,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5194,20181211,20181211,1,1,7,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,0,0,,2,750,0,0,,,1,0,1,0,1,0,0,0,1,0
5195,20181211,20181211,1,1,7,2,,,,,1,,,,1,0,,,,,1,,,,1,2,0,-2,,,,2,1,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5196,20181211,20181211,1,1,7,1,,,,,2,,,,1,1,,,,,0,,,,1,2,1,-1,,,,1,1,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5197,20181211,20181211,1,1,7,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,2,0,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5198,20181211,20181211,2,0,7,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,0,,0,0,1,0,,,1,1,0,0,0,0,0,0,0,0
5199,20181211,20181211,2,0,7,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5200,20181211,20181211,2,0,7,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5201,20181211,20181211,2,0,7,1,,,,,1,,,,1,1,,,,,1,,,,1,3,,,,,,,,,0,0,,0,,,0,1,0,0,0,0,0,0,0,0
5202,20181211,20181211,2,0,7,1,,,,,1,,,,2,1,,,,,1,,,,0,2,,,,,,2,1,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5203,20181211,20181211,2,0,7,1,,,,,2,,,,2,1,,,,,0,,,,0,1,1,0,,,,3,1,,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0
5204,20181211,20181211,2,0,7,1,,,,,2,,,,1,1,,,,,0,,,,1,2,1,-1,,,,1,0,,0,0,0,1,,,0,1,0,0,0,0,0,0,0,0
5205,20181211,20181211,2,0,7,1,,,,,3,,,,1,1,,,,,0,,,,1,2,0,-2,,,,2,0,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5206,20181211,20181211,2,0,7,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5207,20181211,20181211,2,0,7,3,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,1,0,,0,0,0,1,,,1,1,0,0,0,0,0,0,0,0
5208,20181211,20181211,2,0,7,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,0,1,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5209,20181211,20181211,1,1,7,4,,,,,1,,,,3,0,,,,,1,,,,0,1,0,-1,,,,0,1,,5,7500,0,0,,,1,0,1,0,0,0,0,0,0,0
5210,20181211,20181211,1,1,7,1,,,,,2,,,,1,1,,,,,0,,,,1,2,3,1,,,,0,1,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5211,20181211,20181211,1,1,7,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,0,1,,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0
5212,20181211,20181211,1,1,7,1,,,,,1,,,,2,1,,,,,1,,,,0,2,2,0,,,,1,0,,0,0,0,1,,,1,1,0,0,0,0,0,0,0,0
5213,20181211,20181211,1,1,7,4,,,,,1,,,,1,0,,,,,1,,,,1,2,2,0,,,,2,1,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5214,20181211,20181211,1,1,7,1,,,,,2,,,,1,1,,,,,0,,,,1,2,2,0,,,,1,0,,1,250,1,1,,,0,1,0,0,0,0,1,0,0,0
5215,20181211,20181211,2,0,7,4,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,0,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5216,20181211,20181211,2,0,7,2,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,2,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5217,20181211,20181211,2,0,7,4,,,,,3,,,,1,0,,,,,0,,,,1,1,0,-1,,,,2,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5218,20181211,20181211,2,0,7,4,,,,,1,,,,1,0,,,,,1,,,,1,2,0,-2,,,,0,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5219,20181211,20181211,1,1,7,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,2,0,,2,750,0,0,,,1,1,0,0,0,0,0,1,1,0
5220,20181211,20181211,1,1,7,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,1,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5221,20181211,20181211,1,1,7,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,0,,7,40000,1,1,,,1,1,1,1,0,0,1,1,1,0
5222,20181211,20181211,1,1,7,2,,,,,1,,,,1,0,,,,,1,,,,1,2,0,-2,,,,1,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5223,20181211,20181211,2,0,6,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,3,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5224,20181211,20181211,2,0,6,4,,,,,3,,,,1,0,,,,,0,,,,1,1,1,0,,,,2,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5225,20181211,20181211,2,0,6,2,,,,,1,,,,1,0,,,,,1,,,,1,2,1,-1,,,,2,0,,,,0,0,,,0,0,0,0,0,0,0,0,0,0
5226,20181211,20181211,2,0,6,2,,,,,3,,,,1,0,,,,,0,,,,1,1,2,1,,,,2,0,,,,0,1,,,1,1,0,0,0,0,0,0,0,0
5227,20181211,20181211,1,1,6,1,,,,,3,,,,1,1,,,,,0,,,,1,2,2,0,,,,1,0,,2,750,1,1,,,0,1,0,0,0,0,1,0,0,0
5228,20181211,20181211,2,0,6,4,,,,,1,,,,1,0,,,,,1,,,,1,2,0,-2,,,,0,0,,0,0,1,1,,,0,1,0,0,0,0,0,0,0,0
5229,20181211,20181211,2,0,6,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,2,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5230,20181211,20181211,2,0,6,4,,,,,1,,,,3,0,,,,,1,,,,0,1,0,-1,,,,1,0,,0,0,1,1,,,0,0,0,0,0,0,0,0,0,0
5231,20181211,20181211,2,0,6,4,,,,,2,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5232,20181211,20181211,2,0,6,4,,,,,3,,,,3,0,,,,,0,,,,0,0,0,0,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5233,20181211,20181211,2,0,6,1,,,,,1,,,,1,1,,,,,1,,,,1,3,2,-1,,,,1,0,,3,2000,1,0,,,1,1,0,0,1,0,0,1,1,0
5234,20181211,20181211,1,1,6,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,2,1,,4,4000,0,0,,,0,1,0,0,1,0,0,0,0,1
5235,20181211,20181211,1,1,6,1,,,,,1,,,,1,1,,,,,1,,,,1,3,3,0,,,,1,0,,4,4000,0,0,,,1,0,0,0,0,0,1,1,1,0
5236,20181211,20181211,1,1,6,4,,,,,2,,,,2,0,,,,,0,,,,0,0,1,1,,,,1,0,,3,2000,0,0,,,0,1,0,1,0,0,0,0,0,0
5237,20181211,20181211,2,0,6,4,,,,,1,,,,1,0,,,,,1,,,,1,2,2,0,,,,0,0,,0,0,1,1,,,1,1,0,0,0,0,0,0,0,0
5238,20181211,20181211,1,1,6,4,,,,,1,,,,2,0,,,,,1,,,,0,1,1,0,,,,2,0,,0,0,0,1,,,0,1,0,0,0,0,0,0,0,0
5239,20181211,20181211,2,0,6,1,,,,,2,,,,1,1,,,,,0,,,,1,2,1,-1,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5240,20181211,20181211,1,1,6,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5241,20181211,20181211,2,0,6,1,,,,,1,,,,1,1,,,,,1,,,,1,3,1,-2,,,,1,0,,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0
5242,20181211,20181211,1,1,6,1,,,,,3,,,,1,1,,,,,0,,,,1,2,0,-2,,,,0,0,,4,4000,1,1,,,1,1,0,0,0,0,0,0,0,1
